album_title,album_url,category,album_track_number,song_title,song_url,song_artists,song_release_date,song_page_views,song_lyrics,song_writers,song_producers,song_tags
Blue Banisters,https://genius.com/albums/Lana-Del-Rey/Blue-Banisters,Blue Banisters,11,Wildflower Wildfire,https://genius.com/Lana-del-rey-wildflower-wildfire-lyrics,['Lana Del Rey'],2021-05-20,240000,"Here's the deal ’Cause I know you wanna talk about it Here's the deal I promise you, like, a million tomorrows Here's the deal What I can promise is I’ll lie down Like a bed of wildflowers And I'll always make the sheets Smell like gardenias wild at your feet And I nourish you hazily Baby, I, I, I, I've been runnin' on stardust Alone for so long I wouldn't know what hot fire was Hot fire, hot weather, hot coffee I'm better with you It's strange, but it's true, darling Not to turn into a wildfire To light up your night With only my smile and nothing that burns Baby, I’ll be like a wildflower I live on sheer willpower I’ll do my best never to turn into something That burns, burns, burns Like the others , baby, burns, burns, burns Here's the deal ’Cause I know you wanna talk about it Here's the deal You say there's gaps to fill in , so here Here's the deal My father never stepped in when his wife would rage at me So I ended up awkward but sweet Later then hospitals, stand still on my feet Comfortably numb , but with lithium  came poetry And baby, I, I’ve been running on star drip IV's for so long I wouldn't know how cruel the world was Hot fire, hot weather, hot coffee, I'm better So I turn, but I learn (It from you, babe) Not to turn into a wildfire To light up your night With only my smile and nothing that hurts Baby, I run like a wildflower I live on sheer willpower I promise that nothing will burn you Nothing will burn, burn, burn Like the others, baby, burns, burns, burns Burn, burn, burn (Like the others, baby) Like the others, baby, burns, burns, burns It's you from whom I learn, learn, learn It's you from whom I learn, learn, learn","['Lana Del Rey', 'MIKE DEAN', 'Sean Solymar', 'Sage Skolfield']","['Lana Del Rey', 'MIKE DEAN']","['Pop', 'Singer-Songwriter', 'Alternative Pop', 'Alternative', 'Art Pop', 'Ballad', 'Piano']"
Blue Banisters,https://genius.com/albums/Lana-Del-Rey/Blue-Banisters,Blue Banisters,12,Nectar of the Gods,https://genius.com/Lana-del-rey-nectar-of-the-gods-lyrics,['Lana Del Rey'],2021-10-22,133400,"Ooh-ooh-ooh Ooh-ooh-ooh What cruel world is this?  Nectar of the Gods Heroin gold in my veins and you in my thoughts I'm on the freeway racing at a million and I just can’t stop I call you up twice, hang up the phone, call again, I wanna talk I get wild on you, baby I get wild and fuckin' crazy like you never knew, knew, knew I get wild on you, baby I get wild and fuckin' crazy like the color blue , ooh-ooh What sweet world is this? Honey on the vine School kid dreams came true, then passed in the night I used to dream about people like you, now I don’t know why I used to sing about people like you, now I just get high I get wild on you, baby I get wild and fuckin' crazy like you never knew, knew, knew I get wild on you, baby I get wild and fuckin' crazy like the color blue , ooh-ooh Ooh-ooh-ooh Ooh-ooh-ooh Ooh-ooh-ooh Ooh-ooh-ooh Ooh-ooh-ooh I get wild on you, baby I get wild and fuckin' crazy like you never knew, ooh, ooh I get wild on you, baby I get wild and fuckin' crazy like the color blue , ooh-ooh Californ-I-A, homeland of the Gods Once I found my way, but now I am lost","['Lana Del Rey', 'Barrie-James O’Neill']","['Lana Del Rey', 'Barrie-James O’Neill']","['Pop', 'Folk Pop', 'Alternative Pop', 'Alternative', 'Folk', 'Contemporary Folk', 'Acoustic']"
Blue Banisters,https://genius.com/albums/Lana-Del-Rey/Blue-Banisters,Blue Banisters,13,Living Legend,https://genius.com/Lana-del-rey-living-legend-lyrics,['Lana Del Rey'],2021-10-22,112700,"Hmm, oh-oh Blackbirds will sing in the same key As you play in the shoes that I bought you And sweet baby Jane don't know a thing About my songs, but she knows  I'm a monsoon And, baby, you, all the things you do And the ways you move, send me straight to Heaven And, baby, you, what you never knew What I never said is you're my living legend Hipsters will sing just like a dream In Sin-é or the back Brooklyn bayou But you never cared about my name And, darling, I never meant to defy you But baby, you, all them things you do And those ways you moved, send me straight to Heaven And baby you, I never said to you You really are my living legend I got guns in the summertime and horses, too Guns in the summertime and horses, too I never meant to be bad or unwell I was just living on the edge Right between Heaven and Hell And I'm tired of it Oh, all the things you do And the ways you move, send me straight to Heaven And, baby, you, what I never said to you 'Cause you really are my living legend  My living legend My living legend My living legend My living legend","['Lana Del Rey', 'Barrie-James O’Neill']","['Lana Del Rey', 'Barrie-James O’Neill']","['Pop', 'Chamber Music', 'Alternative', 'Alternative Pop', 'Neo-Psychedelia', 'Piano']"
Blue Banisters,https://genius.com/albums/Lana-Del-Rey/Blue-Banisters,Blue Banisters,14,Cherry Blossom,https://genius.com/Lana-del-rey-cherry-blossom-lyrics,['Lana Del Rey'],2021-10-22,180300,"What you don't tell no one, you can tell me Little ghost, tall, tan like milk and honey You're very brave And very free I push you high , cherry blossom  on your sycamore tree What you don't tell no one, you can tell me Swing it high like Jesus, wild and free Dandelions in your hair, baby You're very brave And there's much to see I push you high, cherry blossom  on your sycamore tree What you don't tell no one, you can tell me And when you're scared, I'll be right here You feel afraid , Mommy is there It's a cruel, cruel world, but we don't care ' Cause what we've got, we've got to share What you don't tell no one, you can tell me Little ghost , blonde hair with lemonade tea There's much to learn And so much to see I push you high, Angelina , on your sycamore tree What you don't tell no one, you can tell me","['Lana Del Rey', 'Rick Nowels']","['Lana Del Rey', 'Barrie-James O’Neill', 'Rick Nowels']","['Pop', 'Chamber Music', 'Alternative Pop', 'Alternative', 'Piano', 'Lullaby']"
Blue Banisters,https://genius.com/albums/Lana-Del-Rey/Blue-Banisters,Blue Banisters,15,Sweet Carolina,https://genius.com/Lana-del-rey-sweet-carolina-lyrics,['Lana Del Rey'],2021-10-22,170600,"Okay Don't have to write me a letter 'Cause I'll always be right here Closer to you than your next breath, my dear We love every hair on your head Love you like God loves you And you say that you're scared Might be unprepared for havin' the baby blues Baby blues, baby blues If things ever go wrong Just know this is your song and we love you You name your babe Lilac  Heaven After your iPhone 11 ""Crypto forever,"" scrеams your stupid boyfriend Fuck you, Kevin We lovе every freckle you have We love you like God loves you If you're ever stressed out, just dance in the night If you get those baby blues Baby blues, baby blues If things ever go wrong Just know this is your song and we love you Pink slippers all on the floor, woven nets over the door It's as close as we'll get to the dream that they had In the one night sixties, and Jason is out in the lawn And he power-washes  every time things go wrong If you're stressed out, just know you can dance to your song 'Cause we got you If you get the blues, baby blues Just know this is your song It'll live on and on, way past me and you If you get the blues, baby blues You've got us, we've got you So there's nothing to lose, and we love you So don't write me a letter I'll always be right here Closer to you than your next breath, my dear","['Lana Del Rey', 'Alana Champion', 'Chuck Grant', 'Rob Grant']","['Lana Del Rey', 'Drew Erickson']","['Pop', 'Alternative', 'Chamber Music', 'Folk Pop', 'Singer-Songwriter', 'Chamber Pop', 'Ballad', 'Alternative Pop', 'Piano']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,1,Born To Die,https://genius.com/Lana-del-rey-born-to-die-lyrics,['Lana Del Rey'],2011-12-30,1200000,"Why? (Got that?) Who? Me? (Louder) Why? (Got that?) Feet don't fail me now, take me to the finish line Oh, my heart, it breaks every step that I take But I'm hoping that the gates, they'll tell me that you're mine Walking through the city streets, is it by mistake or design? I feel so alone on a Friday night Can you make it feel like home if I tell you you're mine? It's like I told you, honey (Louder) Don't make me sad, don't make me cry Sometimes, love is not enough And the road gets tough, I don't know why Keep makin' me laugh, let's go get high The road is long, we carry on Try to have fun in the meantime Come and take a walk on the wild side Let me kiss you hard in the pouring rain You like your girls insane (Louder, alright) Choose your last words, this is the last time 'Cause you and I, we were born to die Lost, but now I am found I can see that, once, I was blind I was so confused as a little child Tried to take what I could get, scared that I couldn't find All the answers, honey (Louder) Don't make me sad, don't make me cry Sometimes, love is not enough And the road gets tough, I don't know why Keep makin' me laugh, let's go get high The road is long, we carry on Try to have fun in the meantime Come and take a walk on the wild side Let me kiss you hard in the pouring rain You like your girls insane (Louder, alright) Choose your last words, this is the last time 'Cause you and I, we were born to die (We were born to die, we were born to die) We were born to die (We were born to die, we were born to die, we were born to die) We were born to die Come and take a walk on the wild side Let me kiss you hard in the pouring rain You like your girls insane So don't make me sad, don't make me cry Sometimes, love is not enough And the road gets tough, I don't know why Keep makin' me laugh, let's go get high The road is long, we carry on Try to have fun in the meantime Come and take a walk on the wild side Let me kiss you hard in the pouring rain You like your girls insane (Louder, alright) Choose your last words, this is the last time 'Cause you and I, we were born to die (Louder) (We were born to die, we were born to die) We were born to die (We were born to die, we were born to die) (We were born to die, we were born to die) (Louder) (We were born to die, we were born to die) (We were born to die, we were born to die) (Louder) (We were born to die, we were born to die) (We were born to die, we were born to die) (Louder) (We were born to die, we were born to die) (We were born to die, we were born to die) (Got that?) (Louder)","['Lana Del Rey', 'Justin Parker']",['Emile Haynie'],"['Pop', 'Chamber Music', 'Art Pop', 'Chamber Pop', 'Slowcore', 'Dream Pop', 'Soundtrack', 'Baroque Pop', 'Trip-Hop', 'Alternative', 'Alternative Pop']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,2,Off to the Races,https://genius.com/Lana-del-rey-off-to-the-races-lyrics,['Lana Del Rey'],2011-12-20,806200,"My old man is a bad man But I can't deny, the way he holds my hand And he grabs me, he has me by my heart He doesn't mind I have a Las Vegas past He doesn't mind I have a L.A. crass way about me He loves me with every beat of his cocaine heart Swimmin' pool, glimmering darlin' White bikini off with my red nail polish Watch me in the swimming pool, bright blue ripples You sittin', sippin' on your Black Cristal, yeah Light of my life, fire of my loins Be a good baby, do what I want Light of my life, fire of my loins Gimme them gold coins, gimme them coins And I'm off to the races Cases of Bacardi chasers Chasin' me all over town 'Cause he knows I'm wasted Facin' time again at Rikers Island And I won't get out Because I'm crazy, baby I need you to come here and save me I'm your little scarlet, starlet Singin' in the garden Kiss me on my open mouth Ready for you My old man is a tough man But he got a soul as sweet as blood red jam And he shows me, he knows me, every inch of my tar black soul He doesn't mind I have a flat, broke-down life In fact, he says he thinks it's what he might like about me Admires me, the way I roll like a rollin' stone Likes to watch me in the glass room, bathroom, Chateau Marmont Slippin' on my red dress, puttin' on my makeup Glass room, perfume, cognac, lilac fumes Says it feels like heaven to him Light of his life, fire of his loins Keep me forever, tell me you own me Light of your life, fire of your loins Tell me you own me, gimme them coins And I'm off to the races Cases of Bacardi chasers Chasin' me all over town 'Cause he knows I'm wasted Facin' time again at Rikers Island And I won't get out Because I'm crazy, baby I need you to come here and save me I'm your little scarlet, starlet Singin' in the garden Kiss me on my open mouth Yo, I'm off to the races, laces Leather on my waist is tight And I am falling down I can see your face is shameless Cipriani's basement Love you, but I'm going down God, I'm so crazy, baby I'm sorry that I'm misbehaving I'm your little harlot, starlet Queen of Coney Island Raisin' hell all over town Sorry 'bout it My old man is a thief And I'm gonna stay and pray with him 'til the end But I trust in the decision of the Lord to watch over us Take him when He may, if He may I'm not afraid to say that I'd die without him Who else is gonna put up with me this way? I need you, I breathe you, I'd never leave you They would rue the day I was alone without you You're lying with your gold chain on Cigar hangin' from your lips I said, ""Hon', you never looked so beautiful As you do now, my man"" And we're off to the races, places Ready, set, the gate is down And now we're goin' in To Las Vegas, chaos, Casino Oasis Honey, it is time to spin Boy, you're so crazy, baby I love you forever, not maybe You are my one true love You are my one true love You are my one true love","['Lana Del Rey', 'Tim “Rolf” Larcombe']","['Emile Haynie', 'Patrik Berger']","['Pop', 'Singer-Songwriter', 'Alternative', 'Trip-Hop', 'Alternative Pop']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,3,Blue Jeans,https://genius.com/Lana-del-rey-blue-jeans-lyrics,['Lana Del Rey'],2012-01-27,781900,"Blue jeans, white shirt Walked into the room, you know you made my eyes burn It was like James Dean for sure You're so fresh to death and sick as ca-cancer You were sorta punk rock, I grew up on hip-hop But you fit me better than my favorite sweater And I know that love is mean (Oh-oh) and love hurts (Oh-oh) But I still remember that day we met in December, oh, baby I will love you 'til the end of time I would wait a million years Promise you'll remember that you're mine Baby, can you see through the tears? Love you more than those bitches before Say you'll remember (Oh, baby) Say you'll remember (Oh, baby) Ooh, I will love you 'til the end of time Big dreams, gangsta Said you had to leave to start your life over I was like, ""No, please, stay here We don't need no money, we could make it all work"" But he headed out on Sunday, said he'd come home Monday I stayed up waiting, anticipatin' and pacing But he was chasin' (Oh-oh) paper (Oh-oh) Caught up in the game, that was the last I heard I will love you 'til the end of time I would wait a million years Promise you'll remember that you're mine Baby, can you see through the tears? Love you more than those bitches before Say you'll remember (Oh, baby) Say you'll remember (Oh, baby) Ooh, I will love you 'til the end of time You went out every night and, baby, that's alright I told you that, no matter what you did, I'd be by your side 'Cause I'm a ride or die whether you fail or fly Well, shit, at least you tried But when you walked out that door, a piece of me died Told you I wanted more, that's not what I had in mind I just want it like before, we were dancin' all night Then they took you away, stole you out of my life You just need to remember I will love you 'til the end of time I would wait a million years Promise you'll remember that you're mine Baby, can you see through the tears? Love you more than those bitches before Say you'll remember (Oh, baby) Say you'll remember (Oh, baby) Ooh, I will love you 'til the end of time","['Dan Heath', 'Lana Del Rey', 'Emile Haynie']",['Emile Haynie'],"['Pop', 'Dream Pop', 'Trip-Hop', 'Alternative', 'Alternative Pop']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,4,Video Games,https://genius.com/Lana-del-rey-video-games-lyrics,['Lana Del Rey'],2011-10-07,1200000,"Swingin' in the backyard, pull up in your fast car Whistlin' my name Open up a beer and you say, ""Get over here And play a video game"" I'm in his favorite sundress, watching me get undressed Take that body downtown I say, ""You the bestest,"" lean in for a big kiss, put his favorite perfume on ""Go play your video game"" It's you, it's you, it's all for you, everything I do I tell you all the time, Heaven is a place on Earth with you Tell me all the things you wanna do I heard that you like the bad girls, honey, is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you And baby, now you do Mmm Singin' in the old bars, swinging with the old stars Livin' for the fame Kissin' in the blue dark, playing pool and wild darts Video games He holds me in his big arms, drunk, and I am seeing stars This is all I think of Watchin' all our friends fall in and out of Old Paul's, this is my idea of fun Playin' video games It's you, it's you, it's all for you, everything I do I tell you all the time, Heaven is a place on Earth with you Tell me all the things you wanna do I heard that you like the bad girls, honey, is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you And baby, now you do (N-now you do, now you do, now you do) (N-now you do, now you do, now you do) It's you, it's you, it's all for you, everything I do I tell you all the time, Heaven is a place on Earth with you Tell me all the things you wanna do I heard that you like the bad girls, honey, is that true? It's better than I ever even knew They say that the world was built for two Only worth living if somebody is loving you And baby, now you do (N-now you do, now you do, now you do) Mmm, now you do (N-now you do, now you do, now you do)","['Lana Del Rey', 'Justin Parker']",['Robopop'],"['Pop', 'Easy Listening', 'Dream Pop', 'Adult Contemporary', 'Adult Alternative', 'Alternative Rock', 'Chamber Music', 'Singer-Songwriter', 'Alternative Pop', 'Alternative', 'Chamber Pop', 'Slowcore', 'Piano', 'Ballad']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,5,Diet Mountain Dew,https://genius.com/Lana-del-rey-diet-mountain-dew-lyrics,['Lana Del Rey'],2011-06-13,447600,"You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want Diet Mountain Dew, baby, New York City Never was there ever a girl so pretty Do you think we'll be in love forever? Do you think we'll be in love? Diet Mountain Dew, baby, New York City Can we hit it now, low-down and gritty? Do you think we'll be in love forever? Do you think we'll be in love? Baby, put on heart-shaped sunglasses 'Cause we gonna take a ride I'm not gonna listen to what the past says I been waitin' up all night Take another drag, turn me to ashes Ready for another lie? Says he's gonna teach me just what fast is Say it's gonna be alright Diet Mountain Dew, baby, New York City Never was there ever a girl so pretty Do you think we'll be in love forever? Do you think we'll be in love? Diet Mountain Dew, baby, New York City Can we hit it now, low-down and gritty? Do you think we'll be in love forever? Do you think we'll be in love? Let's take Jesus off the dashboard Got enough on his mind We both know just what we're here for Saved too many times Maybe I like this roller coaster Maybe it keeps me high Maybe the speed, it brings me closer I could sparkle up your eye Diet Mountain Dew, baby, New York City Never was there ever a girl so pretty Do you think we'll be in love forever? Do you think we'll be in love? Diet Mountain Dew, baby, New York City Can we hit it now, low-down and gritty? Do you think we'll be in love forever? Do you think we'll be in love? You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want you You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want you, I want you Diet Mountain Dew, baby, New York City Never was there ever a girl so pretty Do you think we'll be in love forever? Do you think we'll be in love? Baby stoppin' at 7-Eleven There in his white Pontiac Heaven Do you think we'll be in love forever? Do you think we'll be in love? Diet Mountain Dew, baby, New York City Never was there ever a girl so pretty Do you think we'll be in love forever? Do you think we'll be in love? Diet Mountain Dew, baby, New York City (You're no good for me) Can we hit it now, low-down and gritty? (Baby, you're no good for me) Do you think we'll be in love forever? (You're no good for me) Do you think we'll be in love? (But, baby, I want you, I want) You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want You're no good for me Baby, you're no good for me You're no good for me But, baby, I want you, I want","['Lana Del Rey', 'Mike Daly']",['Emile Haynie'],"['R&B', 'Pop', 'Hip-Hop', 'Alternative R&B', 'Alternative', 'Alternative Pop']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,6,National Anthem,https://genius.com/Lana-del-rey-national-anthem-lyrics,['Lana Del Rey'],2012-01-27,854500,"Money is the anthem of success So before we go out, what's your address? I'm your national anthem God, you're so handsome Take me to the Hamptons,  Bugatti Veyron He loves to romance 'em Reckless abandon Holdin' me for ransom, upper echelon He says to be cool, but I don't know how yet Wind in my hair, hand on the back of my neck I said, ""Can we party later on?"" He said, ""Yes"" (Yes, yes) Tell me I'm your national anthem (Booyah, baby, bow down, makin' me say wow now) Tell me I'm your national anthem (Sugar, sugar, how? Now take your body downtown) Red, white, blue is in the sky Summer's in the air and, baby, heaven's in your eyes I'm your national anthem Money is the reason we exist Everybody knows it, it's a fact (Kiss, kiss) I sing the national anthem While I am standin' over your body Hold you like a python And you can't keep your hands off me or your pants on See what you've done to me, King of Chevron? He said to be cool, but I'm already coolest I said to get real, don't you know who you're dealin' with? Um, do you think you'll buy me lots of diamonds? (""Yes, of course I will, my darling"") Tell me I'm your national anthem (Booyah, baby, bow down, makin' me say wow now) Tell me I'm your national anthem (Sugar, sugar, how? Now take your body downtown) Red, white, blue is in the sky Summer's in the air and, baby, heaven's in your eyes I'm your national anthem It's a love story for the new age For the sixth page We're on a quick, sick rampage Winin' and dinin', drinkin' and drivin' Excessive buyin',  overdose and dyin' On our drugs and our love and our dreams and our rage Blurring the lines between real and the fake Dark and lonely, I need somebody to hold me He will do very well, I can tell, I can tell Keep me safe in his belltower hotel Money is the anthem of success So put on mascara and your party dress I'm your national anthem Boy, put your hands up Give me a standin' ovation Boy, you have landed Babe, in the land of Sweetness and danger, Queen of Saigon Tell me I'm your national anthem (Booyah, baby, bow down, makin' me say wow now) Tell me I'm your national anthem (Sugar, sugar, how? Now take your body downtown) Red, white, blue is in the sky Summer's in the air and, baby, heaven's in your eyes I'm your national anthem Money is the anthem God, you're so handsome Money is the anthem of success Money is the anthem God, you're so handsome Money is the anthem of success Money is the anthem God, you're so handsome Money is the anthem of success Money is the anthem God, you're so handsome Money is the anthem of success","['Penny Foster', 'James Bauer-Mein', 'David Sneddon', 'Justin Parker', 'Lana Del Rey']",['Emile Haynie'],"['Pop', 'Alternative', 'Alternative Pop']"
Born to Die (Deluxe),https://genius.com/albums/Lana-Del-Rey/Born-to-Die-Deluxe,Born to Die,7,Dark Paradise,https://genius.com/Lana-del-rey-dark-paradise-lyrics,['Lana Del Rey'],2012-01-27,481700,"All my friends tell me I should move on I'm lyin' in the ocean, singin' your song ""Ah,"" That's how you sang it Lovin' you forever can't be wrong Even though you're not here, won't move on ""Ah,"" That's how we played it And there's no remedy for memory Your face is like a melody It won't leave my head Your soul is hauntin' me And tellin' me that everything is fine But I wish I was dead (Dead like you) Every time I close my eyes It's like a dark paradise No one compares to you I'm scared that you won't be waiting on the other side Every time I close my eyes It's like a dark paradise No one compares to you I'm scared that you won't be waiting on the other side All my friends ask me why I stay strong Tell 'em, ""When you find true love, it lives on"" Ah, that's why I stay here And there's no remedy for memory Your face is like a melody It won't leave my head Your soul is hauntin' me And tellin' me that everything is fine But I wish I was dead (Dead like you) Every time I close my eyes It's like a dark paradise No one compares to you I'm scared that you won't be waiting on the other side Every time I close my eyes It's like a dark paradise No one compares to you But there's no you, except in my dreams tonight Oh-oh-oh-oh, ha-ha-ha-ha I don't wanna wake up from this tonight Oh-oh-oh-oh, ha-ha-ha-ha I don't wanna wake up from this tonight There's no relief, I see you in my sleep And everybody's rushin' me But I can feel you touchin' me There's no release, I feel you in my dreams Tellin' me I'm fine Every time I close my eyes It's like a dark paradise No one compares to you I'm scared that you won't be waiting on the other side (So tell me) Every time I close my eyes It's like a dark paradise No one compares to you But there's no you, except in my dreams tonight Oh-oh-oh-oh, ha-ha-ha-ha I don't wanna wake up from this tonight Oh-oh-oh-oh, ha-ha-ha-ha I don't wanna wake up from this tonight","['Lana Del Rey', 'Rick Nowels']",['Emile Haynie'],"['Pop', 'Chamber Music', 'Dark Pop', 'Alternative', 'Alternative Pop']"
